event_id,active_year,date_prec,time_unique_id,date_start,date_end
204572,1,1,1787,23.05.2015,23.05.2015
204580,1,1,1788,24.05.2015,24.05.2015
204582,1,2,1789,24.05.2015,25.05.2015
204585,1,2,1790,25.05.2015,26.05.2015
204587,1,2,1791,25.05.2015,26.05.2015
204588,1,1,1792,25.05.2015,25.05.2015
204590,1,1,1793,26.05.2015,26.05.2015
204594,1,2,1794,26.05.2015,27.05.2015
204595,1,2,1795,26.05.2015,27.05.2015
429180,1,1,1796,26.05.2015,26.05.2015
429182,1,1,1797,26.05.2015,26.05.2015
429184,1,1,1798,26.05.2015,26.05.2015
429187,1,1,1799,27.05.2015,27.05.2015
429194,1,1,1800,28.05.2015,28.05.2015
429196,1,1,1801,28.05.2015,28.05.2015
204596,1,1,1802,28.05.2015,28.05.2015
204597,1,2,1803,30.05.2015,31.05.2015
204598,1,2,1804,30.05.2015,31.05.2015
204599,1,2,1805,30.05.2015,31.05.2015
429209,1,1,1806,30.05.2015,30.05.2015
429213,1,1,1807,31.05.2015,31.05.2015
429206,1,1,1808,31.05.2015,31.05.2015
204600,1,1,1809,31.05.2015,31.05.2015
204601,1,1,1810,31.05.2015,31.05.2015
204602,1,2,1811,31.05.2015,1.06.2015
204603,1,1,1812,1.06.2015,1.06.2015
204604,1,1,1813,1.06.2015,1.06.2015
429274,1,1,1814,2.06.2015,2.06.2015
429283,1,1,1815,3.06.2015,3.06.2015
429285,1,1,1816,3.06.2015,3.06.2015
204606,1,1,1817,3.06.2015,3.06.2015
204605,1,1,1818,3.06.2015,3.06.2015
204712,1,1,1819,4.06.2015,4.06.2015
204698,1,1,1820,4.06.2015,4.06.2015
204784,1,1,1821,5.06.2015,5.06.2015
429294,1,1,1822,5.06.2015,5.06.2015
429311,1,1,1823,5.06.2015,5.06.2015
429297,1,1,1824,7.06.2015,7.06.2015
204785,1,1,1825,7.06.2015,7.06.2015
204786,1,1,1826,8.06.2015,8.06.2015
204787,1,2,1827,8.06.2015,9.06.2015
395636,0,1,1828,8.04.2014,8.04.2014
407004,0,1,1829,6.06.2014,6.06.2014
422339,1,1,1830,31.01.2015,31.01.2015
429306,1,1,1831,9.06.2015,9.06.2015
211797,1,5,1832,9.06.2015,15.08.2015
204788,1,2,1833,10.06.2015,11.06.2015
204790,1,1,1834,10.06.2015,10.06.2015
429313,1,1,1835,11.06.2015,11.06.2015
429315,1,1,1836,11.06.2015,11.06.2015
429317,1,1,1837,12.06.2015,12.06.2015
429318,1,1,1838,12.06.2015,12.06.2015
429319,1,1,1839,12.06.2015,12.06.2015
204791,1,1,1840,12.06.2015,12.06.2015
204793,1,1,1841,13.06.2015,13.06.2015
204794,1,1,1842,14.06.2015,14.06.2015
429329,1,1,1843,14.06.2015,14.06.2015
429351,1,1,1844,15.06.2015,15.06.2015
429356,1,1,1845,15.06.2015,15.06.2015
429372,1,1,1846,17.06.2015,17.06.2015
429373,1,1,1847,17.06.2015,17.06.2015
204797,1,1,1848,17.06.2015,17.06.2015
204798,1,1,1849,18.06.2015,18.06.2015
204800,1,1,1850,20.06.2015,20.06.2015
204801,1,2,1851,20.06.2015,21.06.2015
429582,1,2,1852,20.06.2015,21.06.2015
429598,1,1,1853,21.06.2015,21.06.2015
429625,1,1,1854,21.06.2015,21.06.2015
429592,1,2,1855,22.06.2015,23.06.2015
204802,1,2,1856,22.06.2015,23.06.2015
204803,1,2,1857,22.06.2015,23.06.2015
429608,1,1,1858,23.06.2015,23.06.2015
429609,1,1,1859,23.06.2015,23.06.2015
429613,1,1,1860,25.06.2015,25.06.2015
429615,1,1,1861,25.06.2015,25.06.2015
429619,1,1,1862,26.06.2015,26.06.2015
429622,1,1,1863,28.06.2015,28.06.2015
429629,1,1,1864,29.06.2015,29.06.2015
204808,1,1,1865,30.06.2015,30.06.2015
429739,1,1,1866,4.07.2015,4.07.2015
429685,1,1,1867,5.07.2015,5.07.2015
429687,1,1,1868,7.07.2015,7.07.2015
429701,1,1,1869,9.07.2015,9.07.2015
429704,1,1,1870,9.07.2015,9.07.2015
429763,1,1,1871,9.07.2015,9.07.2015
429735,1,1,1872,10.07.2015,10.07.2015
429738,1,1,1873,11.07.2015,11.07.2015
204926,1,1,1874,11.07.2015,11.07.2015
204927,1,2,1875,11.07.2015,12.07.2015
204932,1,2,1876,14.07.2015,15.07.2015
204935,1,2,1877,14.07.2015,15.07.2015
204936,1,2,1878,14.07.2015,15.07.2015
429758,1,1,1879,14.07.2015,14.07.2015
392740,1,2,1880,15.07.2015,16.07.2015
429818,1,1,1881,17.07.2015,17.07.2015
429820,1,1,1882,17.07.2015,17.07.2015
429826,1,1,1883,17.07.2015,17.07.2015
204938,1,2,1884,17.07.2015,18.07.2015
204940,1,1,1885,18.07.2015,18.07.2015
204941,1,2,1886,18.07.2015,19.07.2015
429829,1,1,1887,18.07.2015,18.07.2015
392756,1,1,1888,18.07.2015,18.07.2015
392763,1,1,1889,19.07.2015,19.07.2015
204942,1,1,1890,19.07.2015,19.07.2015
429845,1,1,1891,20.07.2015,20.07.2015
429847,1,1,1892,20.07.2015,20.07.2015
429849,1,1,1893,21.07.2015,21.07.2015
429852,1,1,1894,21.07.2015,21.07.2015
429850,1,1,1895,22.07.2015,22.07.2015
429906,1,2,1896,22.07.2015,23.07.2015
429929,1,1,1897,23.07.2015,23.07.2015
429891,1,1,1898,25.07.2015,25.07.2015
429892,1,1,1899,25.07.2015,25.07.2015
429893,1,1,1900,25.07.2015,25.07.2015
204950,1,2,1901,25.07.2015,26.07.2015
204951,1,2,1902,26.07.2015,27.07.2015
204952,1,1,1903,26.07.2015,26.07.2015
429894,1,1,1904,26.07.2015,26.07.2015
429895,1,1,1905,27.07.2015,27.07.2015
429900,1,1,1906,28.07.2015,28.07.2015
204954,1,2,1907,29.07.2015,30.07.2015
204955,1,2,1908,29.07.2015,30.07.2015
429916,1,1,1909,30.07.2015,30.07.2015
392783,1,1,1910,30.07.2015,30.07.2015
429932,1,1,1911,31.07.2015,31.07.2015
429923,1,1,1912,31.07.2015,31.07.2015
429928,1,1,1913,31.07.2015,31.07.2015
429991,1,1,1914,31.07.2015,31.07.2015
429942,1,1,1915,1.08.2015,1.08.2015
429943,1,1,1916,1.08.2015,1.08.2015
429990,1,2,1917,2.08.2015,3.08.2015
204958,1,2,1918,2.08.2015,3.08.2015
204960,1,2,1919,3.08.2015,4.08.2015
429992,1,1,1920,3.08.2015,3.08.2015
429993,1,1,1921,4.08.2015,4.08.2015
429995,1,1,1922,5.08.2015,5.08.2015
236751,1,1,1923,5.08.2015,5.08.2015
204961,1,2,1924,5.08.2015,6.08.2015
204962,1,1,1925,5.08.2015,5.08.2015
433253,1,1,1926,6.08.2015,6.08.2015
433254,1,1,1927,6.08.2015,6.08.2015
433264,1,1,1928,6.08.2015,6.08.2015
433267,1,1,1929,8.08.2015,8.08.2015
433268,1,1,1930,8.08.2015,8.08.2015
204965,1,1,1931,8.08.2015,8.08.2015
204968,1,1,1932,9.08.2015,9.08.2015
433270,1,1,1933,9.08.2015,9.08.2015
433271,1,1,1934,10.08.2015,10.08.2015
204971,1,1,1935,11.08.2015,11.08.2015
433272,1,1,1936,12.08.2015,12.08.2015
433273,1,1,1937,12.08.2015,12.08.2015
204972,1,2,1938,13.08.2015,14.08.2015
204973,1,2,1939,13.08.2015,14.08.2015
204974,1,2,1940,14.08.2015,15.08.2015
211716,1,3,1941,15.08.2015,21.08.2015
205044,1,1,1942,16.08.2015,16.08.2015
205045,1,2,1943,16.08.2015,17.08.2015
205047,1,2,1944,16.08.2015,17.08.2015
211942,1,5,1945,16.08.2015,15.11.2015
205049,1,1,1946,17.08.2015,17.08.2015
205051,1,2,1947,17.08.2015,18.08.2015
211789,1,1,1948,25.08.2015,25.08.2015
211791,1,2,1949,26.08.2015,27.08.2015
211792,1,1,1950,28.08.2015,28.08.2015
211800,1,2,1951,13.09.2015,14.09.2015
211801,1,1,1952,18.09.2015,18.09.2015
211804,1,1,1953,26.09.2015,26.09.2015
211918,1,2,1954,9.10.2015,10.10.2015
211921,1,1,1955,14.10.2015,14.10.2015
211924,1,1,1956,20.10.2015,20.10.2015
211925,1,1,1957,27.10.2015,27.10.2015
211926,1,1,1958,30.10.2015,30.10.2015
211927,1,1,1959,31.10.2015,31.10.2015
211930,1,1,1960,11.11.2015,11.11.2015
211931,1,1,1961,13.11.2015,13.11.2015
211932,1,1,1962,13.11.2015,13.11.2015
211934,1,2,1963,14.11.2015,15.11.2015
211935,1,2,1964,14.11.2015,15.11.2015
211940,1,1,1965,4.12.2015,4.12.2015
211941,1,1,1966,6.12.2015,6.12.2015
211949,1,1,1967,27.12.2015,27.12.2015
218220,1,1,1968,9.01.2016,9.01.2016
218221,1,2,1969,9.01.2016,10.01.2016
218222,1,2,1970,10.01.2016,11.01.2016
218219,1,1,1971,10.01.2016,10.01.2016
218224,1,3,1972,18.01.2016,24.01.2016
218226,1,1,1973,31.01.2016,31.01.2016
218227,1,1,1974,31.01.2016,31.01.2016
218228,1,1,1975,1.02.2016,1.02.2016
218232,1,3,1976,1.02.2016,7.02.2016
218229,1,2,1977,2.02.2016,3.02.2016
218231,1,2,1978,4.02.2016,5.02.2016
218233,1,1,1979,10.02.2016,10.02.2016
218235,1,2,1980,15.02.2016,16.02.2016
218642,1,3,1981,20.02.2016,26.02.2016
218638,1,1,1982,21.02.2016,21.02.2016
218639,1,2,1983,21.02.2016,22.02.2016
218641,1,1,1984,26.02.2016,26.02.2016
218645,1,1,1985,5.03.2016,5.03.2016
218647,1,1,1986,12.03.2016,12.03.2016
218648,1,1,1987,12.03.2016,12.03.2016
218649,1,1,1988,18.03.2016,18.03.2016
218719,1,3,1989,19.03.2016,25.03.2016
218720,1,2,1990,25.03.2016,26.03.2016
218724,1,3,1991,26.03.2016,1.04.2016
218723,1,2,1992,29.03.2016,30.03.2016
218725,1,1,1993,4.04.2016,4.04.2016
218726,1,2,1994,6.04.2016,7.04.2016
218728,1,2,1995,9.04.2016,10.04.2016
218730,1,2,1996,12.04.2016,13.04.2016
218734,1,2,1997,19.04.2016,20.04.2016
218750,1,2,1998,23.04.2016,24.04.2016
218755,1,3,1999,23.04.2016,29.04.2016
218752,1,1,2000,27.04.2016,27.04.2016
218758,1,2,2001,29.04.2016,30.04.2016
218759,1,2,2002,30.04.2016,1.05.2016
218764,1,3,2003,30.04.2016,6.05.2016
218765,1,2,2004,6.05.2016,7.05.2016
225853,1,2,2005,15.05.2016,16.05.2016
225859,1,2,2006,18.05.2016,19.05.2016
225861,1,2,2007,18.05.2016,19.05.2016
225863,1,2,2008,21.05.2016,22.05.2016
225868,1,3,2009,21.05.2016,27.05.2016
236746,1,2,2010,23.05.2016,24.05.2016
225866,1,1,2011,26.05.2016,26.05.2016
225871,1,2,2012,28.05.2016,29.05.2016
225872,1,2,2013,28.05.2016,29.05.2016
225874,1,2,2014,29.05.2016,30.05.2016
225875,1,2,2015,29.05.2016,30.05.2016
225876,1,2,2016,30.05.2016,1.06.2016
232238,1,2,2017,4.06.2016,5.06.2016
232239,1,1,2018,8.06.2016,8.06.2016
232243,1,2,2019,8.06.2016,9.06.2016
232244,1,2,2020,11.06.2016,12.06.2016
429358,1,1,2021,16.06.2016,16.06.2016
232417,1,2,2022,17.06.2016,18.06.2016
232418,1,2,2023,18.06.2016,19.06.2016
232419,1,2,2024,18.06.2016,19.06.2016
232420,1,3,2025,18.06.2016,24.06.2016
232422,1,1,2026,27.06.2016,27.06.2016
232615,1,1,2027,28.06.2016,28.06.2016
232616,1,1,2028,29.06.2016,29.06.2016
392670,1,2,2029,30.06.2016,1.07.2016
233435,1,4,2030,1.07.2016,31.07.2016
232617,1,2,2031,4.07.2016,5.07.2016
232749,1,3,2032,9.07.2016,15.07.2016
232736,1,1,2033,10.07.2016,10.07.2016
232730,1,1,2034,10.07.2016,10.07.2016
232745,1,1,2035,14.07.2016,14.07.2016
232746,1,1,2036,14.07.2016,14.07.2016
232767,1,4,2037,15.07.2016,22.07.2016
232752,1,2,2038,18.07.2016,19.07.2016
232772,1,2,2039,23.07.2016,24.07.2016
232775,1,2,2040,24.07.2016,25.07.2016
232776,1,2,2041,24.07.2016,25.07.2016
232778,1,2,2042,27.07.2016,28.07.2016
392672,1,2,2043,27.07.2016,28.07.2016
232780,1,1,2044,1.08.2016,1.08.2016
233437,1,2,2045,2.08.2016,3.08.2016
233440,1,1,2046,3.08.2016,3.08.2016
233443,1,2,2047,7.08.2016,8.08.2016
233444,1,2,2048,8.08.2016,9.08.2016
233454,1,2,2049,11.08.2016,12.08.2016
233457,1,1,2050,18.08.2016,18.08.2016
233458,1,1,2051,21.08.2016,21.08.2016
235419,1,2,2052,24.08.2016,25.08.2016
235421,1,2,2053,27.08.2016,28.08.2016
235425,1,1,2054,7.09.2016,7.09.2016
235426,1,2,2055,8.09.2016,9.09.2016
235428,1,2,2056,12.09.2016,13.09.2016
235429,1,2,2057,12.09.2016,13.09.2016
235430,1,1,2058,14.09.2016,14.09.2016
235434,1,2,2059,1.10.2016,2.10.2016
235436,1,2,2060,4.10.2016,5.10.2016
235437,1,2,2061,5.10.2016,6.10.2016
235556,1,3,2062,8.10.2016,14.10.2016
235551,1,1,2063,11.10.2016,11.10.2016
235553,1,1,2064,12.10.2016,12.10.2016
235557,1,1,2065,16.10.2016,16.10.2016
235558,1,2,2066,17.10.2016,18.10.2016
235559,1,2,2067,18.10.2016,19.10.2016
235560,1,2,2068,20.10.2016,21.10.2016
235563,1,2,2069,21.10.2016,22.10.2016
235582,1,2,2070,27.10.2016,28.10.2016
235579,1,2,2071,27.10.2016,28.10.2016
235584,1,2,2072,28.10.2016,29.10.2016
235613,1,2,2073,6.11.2016,7.11.2016
235621,1,4,2074,18.11.2016,25.11.2016
235616,1,1,2075,19.11.2016,19.11.2016
235622,1,2,2076,25.11.2016,26.11.2016
235630,1,2,2077,26.11.2016,27.11.2016
235623,1,2,2078,28.11.2016,29.11.2016
235637,1,1,2079,18.12.2016,18.12.2016
235641,1,1,2080,28.12.2016,28.12.2016
246611,1,5,2081,1.01.2017,17.08.2017
238990,1,2,2082,10.01.2017,11.01.2017
238997,1,2,2083,15.01.2017,20.01.2017
239003,1,2,2084,26.01.2017,27.01.2017
239007,1,1,2085,29.01.2017,29.01.2017
239312,1,1,2086,29.01.2017,29.01.2017
246867,1,4,2087,29.01.2017,6.02.2017
239321,1,1,2088,30.01.2017,30.01.2017
239008,1,1,2089,30.01.2017,30.01.2017
239009,1,1,2090,30.01.2017,30.01.2017
239014,1,1,2091,30.01.2017,30.01.2017
239017,1,1,2092,31.01.2017,31.01.2017
239036,1,2,2093,31.01.2017,1.02.2017
239056,1,2,2094,1.02.2017,2.02.2017
239052,1,1,2095,2.02.2017,2.02.2017
239054,1,1,2096,2.02.2017,2.02.2017
239300,1,1,2097,3.02.2017,3.02.2017
239134,1,2,2098,3.02.2017,4.02.2017
239140,1,2,2099,5.02.2017,6.02.2017
239151,1,4,2100,10.02.2017,17.02.2017
239143,1,2,2101,12.02.2017,13.02.2017
239145,1,2,2102,13.02.2017,14.02.2017
239144,1,1,2103,14.02.2017,14.02.2017
239150,1,2,2104,15.02.2017,16.02.2017
252014,1,5,2105,16.02.2017,15.05.2017
239152,1,2,2106,19.02.2017,20.02.2017
239155,1,2,2107,28.02.2017,1.03.2017
239167,1,4,2108,3.03.2017,10.03.2017
239169,1,2,2109,10.03.2017,11.03.2017
239177,1,4,2110,10.03.2017,17.03.2017
239176,1,1,2111,11.03.2017,11.03.2017
239174,1,2,2112,14.03.2017,15.03.2017
239173,1,1,2113,15.03.2017,15.03.2017
239175,1,1,2114,16.03.2017,16.03.2017
239186,1,3,2115,17.03.2017,23.03.2017
239183,1,1,2116,20.03.2017,20.03.2017
239184,1,2,2117,20.03.2017,21.03.2017
239195,1,4,2118,24.03.2017,31.03.2017
239187,1,1,2119,26.03.2017,26.03.2017
239191,1,1,2120,30.03.2017,30.03.2017
239193,1,2,2121,30.03.2017,31.03.2017
239194,1,1,2122,31.03.2017,31.03.2017
239196,1,2,2123,31.03.2017,1.04.2017
239198,1,1,2124,3.04.2017,3.04.2017
239297,1,1,2125,3.04.2017,3.04.2017
239200,1,1,2126,4.04.2017,4.04.2017
239224,1,3,2127,8.04.2017,14.04.2017
239220,1,1,2128,9.04.2017,9.04.2017
239222,1,2,2129,11.04.2017,12.04.2017
246860,1,2,2130,12.04.2017,13.04.2017
239223,1,1,2131,13.04.2017,13.04.2017
239229,1,4,2132,14.04.2017,21.04.2017
239228,1,1,2133,21.04.2017,21.04.2017
239240,1,4,2134,21.04.2017,28.04.2017
239235,1,2,2135,23.04.2017,24.04.2017
239239,1,2,2136,25.04.2017,26.04.2017
239238,1,1,2137,26.04.2017,26.04.2017
246862,1,1,2138,27.04.2017,27.04.2017
246863,1,1,2139,28.04.2017,28.04.2017
246864,1,1,2140,28.04.2017,28.04.2017
239242,1,4,2141,28.04.2017,5.05.2017
246865,1,1,2142,29.04.2017,29.04.2017
246866,1,1,2143,29.04.2017,29.04.2017
239246,1,4,2144,5.05.2017,12.05.2017
239244,1,1,2145,7.05.2017,7.05.2017
239245,1,2,2146,9.05.2017,10.05.2017
239249,1,4,2147,12.05.2017,19.05.2017
239247,1,1,2148,13.05.2017,13.05.2017
239248,1,1,2149,14.05.2017,14.05.2017
252016,1,5,2150,16.05.2017,15.08.2017
239251,1,2,2151,20.05.2017,21.05.2017
239256,1,4,2152,2.06.2017,9.06.2017
239252,1,1,2153,4.06.2017,4.06.2017
239253,1,1,2154,7.06.2017,7.06.2017
239255,1,2,2155,7.06.2017,8.06.2017
239261,1,4,2156,9.06.2017,16.06.2017
239257,1,2,2157,10.06.2017,12.06.2017
239258,1,1,2158,12.06.2017,12.06.2017
239260,1,1,2159,13.06.2017,13.06.2017
239264,1,4,2160,16.06.2017,23.06.2017
239262,1,1,2161,17.06.2017,17.06.2017
239263,1,1,2162,18.06.2017,18.06.2017
239269,1,1,2163,28.06.2017,28.06.2017
239270,1,1,2164,30.06.2017,30.06.2017
392570,1,2,2165,2.07.2017,3.07.2017
246498,1,4,2166,14.07.2017,21.07.2017
246428,1,1,2167,14.07.2017,14.07.2017
392574,1,2,2168,15.07.2017,16.07.2017
246434,1,1,2169,17.07.2017,17.07.2017
392575,1,2,2170,18.07.2017,19.07.2017
246470,1,2,2171,19.07.2017,20.07.2017
246466,1,2,2172,19.07.2017,20.07.2017
246463,1,2,2173,19.07.2017,20.07.2017
246502,1,2,2174,21.07.2017,22.07.2017
246749,1,4,2175,24.07.2017,20.08.2017
246811,1,4,2176,24.07.2017,20.08.2017
246809,1,1,2177,27.07.2017,27.07.2017
246810,1,2,2178,29.07.2017,30.07.2017
246515,1,2,2179,31.07.2017,1.08.2017
246803,1,2,2180,1.08.2017,2.08.2017
246537,1,3,2181,5.08.2017,11.08.2017
246520,1,2,2182,7.08.2017,8.08.2017
246804,1,2,2183,7.08.2017,8.08.2017
246536,1,1,2184,10.08.2017,10.08.2017
246539,1,2,2185,11.08.2017,12.08.2017
246806,1,2,2186,11.08.2017,12.08.2017
246610,1,3,2187,12.08.2017,18.08.2017
246545,1,2,2188,15.08.2017,16.08.2017
246808,1,1,2189,16.08.2017,16.08.2017
246615,1,1,2190,20.08.2017,20.08.2017
246636,1,3,2191,26.08.2017,1.09.2017
246633,1,1,2192,30.08.2017,30.08.2017
246729,1,4,2193,1.09.2017,30.09.2017
246644,1,2,2194,6.09.2017,7.09.2017
246645,1,2,2195,7.09.2017,8.09.2017
246654,1,3,2196,9.09.2017,15.09.2017
246653,1,1,2197,14.09.2017,14.09.2017
246681,1,3,2198,30.09.2017,6.10.2017
392034,1,2,2199,1.10.2017,2.10.2017
246691,1,3,2200,7.10.2017,13.10.2017
246686,1,1,2201,8.10.2017,8.10.2017
246693,1,3,2202,14.10.2017,20.10.2017
392037,1,2,2203,16.10.2017,17.10.2017
392039,1,2,2204,16.10.2017,17.10.2017
246704,1,3,2205,21.10.2017,27.10.2017
246697,1,1,2206,24.10.2017,24.10.2017
246698,1,1,2207,24.10.2017,24.10.2017
246700,1,1,2208,25.10.2017,25.10.2017
246705,1,1,2209,27.10.2017,27.10.2017
246720,1,3,2210,28.10.2017,3.11.2017
249214,1,1,2211,28.10.2017,28.10.2017
246707,1,1,2212,29.10.2017,29.10.2017
249209,1,1,2213,31.10.2017,31.10.2017
248944,1,4,2214,1.11.2017,30.11.2017
248929,1,3,2215,4.11.2017,10.11.2017
248928,1,1,2216,5.11.2017,5.11.2017
249212,1,1,2217,8.11.2017,8.11.2017
249220,1,1,2218,15.11.2017,15.11.2017
248930,1,2,2219,18.11.2017,19.11.2017
248932,1,2,2220,20.11.2017,21.11.2017
248940,1,2,2221,23.11.2017,24.11.2017
249223,1,1,2222,24.11.2017,24.11.2017
249226,1,1,2223,28.11.2017,28.11.2017
248947,1,3,2224,2.12.2017,8.12.2017
248945,1,2,2225,3.12.2017,4.12.2017
249227,1,1,2226,3.12.2017,3.12.2017
248946,1,2,2227,5.12.2017,6.12.2017
248949,1,2,2228,7.12.2017,9.12.2017
248950,1,2,2229,11.12.2017,12.12.2017
248954,1,1,2230,18.12.2017,18.12.2017
249233,1,1,2231,19.12.2017,19.12.2017
249236,1,1,2232,20.12.2017,20.12.2017
248957,1,1,2233,20.12.2017,20.12.2017
249237,1,1,2234,21.12.2017,21.12.2017
249238,1,1,2235,22.12.2017,22.12.2017
249240,1,1,2236,24.12.2017,24.12.2017
249242,1,1,2237,26.12.2017,26.12.2017
275515,1,4,2238,1.01.2018,11.01.2018
315763,1,5,2239,1.01.2018,31.12.2018
257449,1,1,2240,6.01.2018,6.01.2018
257494,1,1,2241,8.01.2018,8.01.2018
275542,1,2,2242,10.01.2018,11.01.2018
275543,1,2,2243,10.01.2018,11.01.2018
275544,1,2,2244,10.01.2018,11.01.2018
275518,1,2,2245,14.01.2018,15.01.2018
258165,1,2,2246,17.01.2018,18.01.2018
275554,1,5,2247,20.01.2018,27.02.2018
257504,1,1,2248,21.01.2018,21.01.2018
258162,1,2,2249,22.01.2018,23.01.2018
257526,1,1,2250,26.01.2018,26.01.2018
258161,1,2,2251,30.01.2018,31.01.2018
258160,1,2,2252,31.01.2018,1.02.2018
275514,1,3,2253,9.02.2018,15.02.2018
258159,1,2,2254,12.02.2018,13.02.2018
258156,1,2,2255,15.02.2018,16.02.2018
258293,1,5,2256,16.02.2018,15.05.2018
275512,1,3,2257,16.02.2018,22.02.2018
258155,1,2,2258,19.02.2018,20.02.2018
258153,1,2,2259,20.02.2018,21.02.2018
258152,1,2,2260,22.02.2018,23.02.2018
257655,1,1,2261,22.02.2018,22.02.2018
257695,1,4,2262,23.02.2018,2.03.2018
258148,1,2,2263,6.03.2018,7.03.2018
258146,1,2,2264,11.03.2018,12.03.2018
257707,1,1,2265,12.03.2018,12.03.2018
258051,1,1,2266,22.03.2018,22.03.2018
258144,1,2,2267,25.03.2018,26.03.2018
257753,1,1,2268,25.03.2018,25.03.2018
257754,1,1,2269,26.03.2018,26.03.2018
257755,1,2,2270,26.03.2018,27.03.2018
259957,1,4,2271,1.04.2018,30.04.2018
257760,1,1,2272,2.04.2018,2.04.2018
257764,1,1,2273,6.04.2018,6.04.2018
257796,1,1,2274,8.04.2018,8.04.2018
257813,1,1,2275,12.04.2018,12.04.2018
257862,1,4,2276,13.04.2018,20.04.2018
275596,1,2,2277,16.04.2018,17.04.2018
275597,1,2,2278,20.04.2018,21.04.2018
257882,1,1,2279,22.04.2018,22.04.2018
257899,1,2,2280,25.04.2018,27.04.2018
257906,1,1,2281,28.04.2018,28.04.2018
257909,1,1,2282,29.04.2018,29.04.2018
257957,1,1,2283,11.05.2018,11.05.2018
257964,1,1,2284,16.05.2018,16.05.2018
257969,1,2,2285,16.05.2018,17.05.2018
258245,1,1,2286,16.05.2018,16.05.2018
275507,1,2,2287,17.05.2018,18.05.2018
275431,1,1,2288,18.05.2018,18.05.2018
275430,1,1,2289,19.05.2018,19.05.2018
257979,1,1,2290,19.05.2018,19.05.2018
257991,1,2,2291,20.05.2018,21.05.2018
257997,1,2,2292,21.05.2018,22.05.2018
258137,1,2,2293,22.05.2018,23.05.2018
258967,1,4,2294,25.05.2018,1.06.2018
275552,1,2,2295,26.05.2018,27.05.2018
258129,1,1,2296,28.05.2018,28.05.2018
259015,1,2,2297,3.06.2018,4.06.2018
259016,1,1,2298,5.06.2018,5.06.2018
258125,1,1,2299,6.06.2018,6.06.2018
259125,1,4,2300,8.06.2018,15.06.2018
259027,1,2,2301,12.06.2018,13.06.2018
258242,1,1,2302,12.06.2018,12.06.2018
258243,1,2,2303,14.06.2018,15.06.2018
259066,1,4,2304,15.06.2018,22.06.2018
258112,1,1,2305,25.06.2018,25.06.2018
258104,1,1,2306,26.06.2018,26.06.2018
258203,1,2,2307,27.06.2018,28.06.2018
259078,1,1,2308,29.06.2018,29.06.2018
275502,1,3,2309,6.07.2018,12.07.2018
259940,1,2,2310,17.07.2018,18.07.2018
259919,1,1,2311,17.07.2018,17.07.2018
275495,1,4,2312,25.07.2018,21.08.2018
275498,1,1,2313,30.07.2018,30.07.2018
263676,1,2,2314,31.07.2018,2.08.2018
275493,1,4,2315,1.08.2018,31.08.2018
263696,1,1,2316,7.08.2018,7.08.2018
264357,1,1,2317,8.08.2018,8.08.2018
263702,1,2,2318,14.08.2018,15.08.2018
263706,1,1,2319,14.08.2018,14.08.2018
275410,1,5,2320,16.08.2018,15.11.2018
264414,1,1,2321,18.08.2018,18.08.2018
263750,1,2,2322,23.08.2018,24.08.2018
264423,1,1,2323,24.08.2018,24.08.2018
264634,1,1,2324,1.09.2018,1.09.2018
264432,1,1,2325,7.09.2018,7.09.2018
264434,1,1,2326,10.09.2018,10.09.2018
264436,1,1,2327,11.09.2018,11.09.2018
266759,1,1,2328,18.09.2018,18.09.2018
275479,1,2,2329,22.09.2018,24.09.2018
266717,1,1,2330,27.09.2018,27.09.2018
266744,1,2,2331,30.09.2018,1.10.2018
266739,1,1,2332,30.09.2018,30.09.2018
266790,1,1,2333,2.10.2018,2.10.2018
266753,1,2,2334,6.10.2018,7.10.2018
266887,1,1,2335,9.10.2018,9.10.2018
270683,1,2,2336,10.10.2018,11.10.2018
275416,1,1,2337,14.10.2018,14.10.2018
271138,1,3,2338,15.10.2018,21.10.2018
266792,1,1,2339,15.10.2018,15.10.2018
275419,1,1,2340,18.10.2018,18.10.2018
271130,1,1,2341,21.10.2018,21.10.2018
275274,1,1,2342,23.10.2018,23.10.2018
275275,1,1,2343,27.10.2018,27.10.2018
275575,1,4,2344,1.11.2018,29.11.2018
271440,1,2,2345,9.11.2018,10.11.2018
275478,1,3,2346,23.11.2018,29.11.2018
275590,1,4,2347,1.12.2018,31.12.2018
275348,1,1,2348,4.12.2018,4.12.2018
275283,1,1,2349,13.12.2018,13.12.2018
275285,1,1,2350,13.12.2018,13.12.2018
275286,1,1,2351,15.12.2018,15.12.2018
275477,1,1,2352,1.01.2019,1.01.2019
325469,1,4,2353,1.01.2019,31.01.2019
422086,1,4,2354,1.01.2019,24.01.2019
304054,1,2,2355,14.01.2019,15.01.2019
289094,1,2,2356,24.01.2019,25.01.2019
422160,1,3,2357,25.01.2019,31.01.2019
422056,1,3,2358,1.02.2019,7.02.2019
315773,1,4,2359,1.02.2019,28.02.2019
315715,1,1,2360,1.02.2019,1.02.2019
289106,1,1,2361,8.02.2019,8.02.2019
289109,1,1,2362,8.02.2019,8.02.2019
289558,1,3,2363,8.02.2019,14.02.2019
289559,1,1,2364,15.02.2019,15.02.2019
315623,1,5,2365,16.02.2019,15.05.2019
289301,1,2,2366,18.02.2019,19.02.2019
304089,1,1,2367,20.02.2019,20.02.2019
289305,1,2,2368,22.02.2019,23.02.2019
